DATA;Ora;VALORE
2019-02-25;7;4059833
2019-02-25;8;5086016
2019-02-25;9;5580835
2019-02-25;10;5415921
2019-02-25;11;5025533
2019-02-25;12;4819399
2019-02-25;13;4296005
2019-02-25;14;4148836
2019-02-25;15;4434797
2019-02-25;16;4708766
2019-02-25;17;5132318
2019-02-25;18;5714969
2019-02-25;19;6738244
2019-02-25;20;6826272
2019-02-25;21;6323971
2019-02-25;22;5771992
2019-02-25;23;4799051
2019-02-25;24;3952363
2019-02-26;1;3274317
2019-02-26;2;2925306
2019-02-26;3;2774551
2019-02-26;4;2730961
2019-02-26;5;2783039
2019-02-26;6;3096294
2019-02-26;7;4015521
2019-02-26;8;5054547
2019-02-26;9;5639327
2019-02-26;10;5609879
2019-02-26;11;5266423
2019-02-26;12;5103584
2019-02-26;13;4521376
2019-02-26;14;4343958
2019-02-26;15;4640651
2019-02-26;16;4868188
2019-02-26;17;5222416
2019-02-26;18;5759631
2019-02-26;19;6740518
2019-02-26;20;6828111
2019-02-26;21;6332171
2019-02-26;22;5767053
2019-02-26;23;4805271
2019-02-26;24;3937918
2019-02-27;1;3244262
2019-02-27;2;2874640
2019-02-27;3;2718792
2019-02-27;4;2681151
2019-02-27;5;2734670
2019-02-27;6;3041061
2019-02-27;7;3918812
2019-02-27;8;4889264
2019-02-27;9;5307153
2019-02-27;10;5107466
2019-02-27;11;4723369
2019-02-27;12;4516080
2019-02-27;13;3979697
2019-02-27;14;3839310
2019-02-27;15;4109269
2019-02-27;16;4402816
2019-02-27;17;4827323
2019-02-27;18;5429195
2019-02-27;19;6512960
2019-02-27;20;6715274
2019-02-27;21;6218724
2019-02-27;22;5666288
2019-02-27;23;4725609
2019-02-27;24;3903035
2019-02-28;1;3263388
2019-02-28;2;2898187
2019-02-28;3;2725655
2019-02-28;4;2689476
2019-02-28;5;2748418
2019-02-28;6;3095972
2019-02-28;7;4078836
2019-02-28;8;5186035
2019-02-28;9;5149004
2019-02-28;10;4937382
2019-02-28;11;4529388
2019-02-28;12;4328982
2019-02-28;13;3702942
2019-02-28;14;3656458
2019-02-28;15;4019351
2019-02-28;16;4355313
2019-02-28;17;4815178
2019-02-28;18;5357784
2019-02-28;19;6301234
2019-02-28;20;6971310
2019-02-28;21;6415535
2019-02-28;22;5790739
2019-02-28;23;4825192
2019-02-28;24;3952413
2019-03-01;1;3219826
2019-03-01;2;2897497
2019-03-01;3;2782609
2019-03-01;4;2705208
2019-03-01;5;2739093
2019-03-01;6;3065265
2019-03-01;7;3841906
2019-03-01;8;4906351
2019-03-01;9;5360458
2019-03-01;10;5409807
2019-03-01;11;5152507
2019-03-01;12;5174770
2019-03-01;13;4804754
2019-03-01;14;4482716
2019-03-01;15;4634494
2019-03-01;16;4976212
2019-03-01;17;5354594
2019-03-01;18;5923136
2019-03-01;19;6973340
2019-03-01;20;6792486
2019-03-01;21;6248633
2019-03-01;22;5721882
2019-03-01;23;4506413
2019-03-01;24;3764261
2019-03-02;1;3551977
2019-03-02;2;3138445
2019-03-02;3;2931140
2019-03-02;4;2851381
2019-03-02;5;2871281
2019-03-02;6;3062658
2019-03-02;7;3527431
2019-03-02;8;4319207
2019-03-02;9;4827011
2019-03-02;10;4932091
2019-03-02;11;4679902
2019-03-02;12;4551723
2019-03-02;13;4332100
2019-03-02;14;4152356
2019-03-02;15;4319217
2019-03-02;16;4450144
2019-03-02;17;4728476
2019-03-02;18;5298003
2019-03-02;19;6459645
2019-03-02;20;6653633
2019-03-02;21;6063660
2019-03-02;22;5485700
2019-03-02;23;4835490
2019-03-02;24;4170347
2019-03-03;1;3596426
2019-03-03;2;3165195
2019-03-03;3;2917542
2019-03-03;4;2801473
2019-03-03;5;2792226
2019-03-03;6;2920738
2019-03-03;7;3142338
2019-03-03;8;3582067
2019-03-03;9;3974924
2019-03-03;10;4172316
2019-03-03;11;4091349
2019-03-03;12;4041916
2019-03-03;13;3836011
2019-03-03;14;3495150
2019-03-03;15;3560571
2019-03-03;16;3653739
2019-03-03;17;3942179
2019-03-03;18;4575829
2019-03-03;19;5814386
2019-03-03;20;6188018
2019-03-03;21;5856536
2019-03-03;22;5371153
2019-03-03;23;4630332
2019-03-03;24;3891767
2019-03-04;1;3265355
2019-03-04;2;2920599
2019-03-04;3;2777495
2019-03-04;4;2733519
2019-03-04;5;2780167
2019-03-04;6;3042028
2019-03-04;7;3731147
2019-03-04;8;4791433
2019-03-04;9;5667131
2019-03-04;10;5884243
2019-03-04;11;5903227
2019-03-04;12;6081553
2019-03-04;13;5671474
2019-03-04;14;5418964
2019-03-04;15;5610476
2019-03-04;16;5758356
2019-03-04;17;5999719
2019-03-04;18;6315446
2019-03-04;19;7046089
2019-03-04;20;6894626
2019-03-04;21;6419889
2019-03-04;22;5862849
2019-03-04;23;4974686
2019-03-04;24;4083629
2019-03-05;1;3434420
2019-03-05;2;3058614
2019-03-05;3;2894968
2019-03-05;4;2847763
2019-03-05;5;2896404
2019-03-05;6;3164162
2019-03-05;7;3876960
2019-03-05;8;4953415
2019-03-05;9;5675091
2019-03-05;10;5597586
2019-03-05;11;5186425
2019-03-05;12;4949595
2019-03-05;13;4381057
2019-03-05;14;4175190
2019-03-05;15;4396244
2019-03-05;16;4639747
2019-03-05;17;5065504
2019-03-05;18;5650839
2019-03-05;19;6783190
2019-03-05;20;6889679
2019-03-05;21;6406173
2019-03-05;22;5858900
2019-03-05;23;4984190
2019-03-05;24;4054165
2019-03-06;1;3374081
2019-03-06;2;3014546
2019-03-06;3;2853961
2019-03-06;4;2805877
2019-03-06;5;2857504
2019-03-06;6;3133676
2019-03-06;7;3853581
2019-03-06;8;4914311
2019-03-06;9;5569541
2019-03-06;10;5542005
2019-03-06;11;5315588
2019-03-06;12;5218897
2019-03-06;13;4806920
2019-03-06;14;4698845
2019-03-06;15;5016801
2019-03-06;16;5325834
2019-03-06;17;5728003
2019-03-06;18;6262985
2019-03-06;19;7144218
2019-03-06;20;6965717
2019-03-06;21;6438252
2019-03-06;22;5890818
2019-03-06;23;4966243
2019-03-06;24;4071070
2019-03-07;1;3373116
2019-03-07;2;2987609
2019-03-07;3;2827833
2019-03-07;4;2781898
2019-03-07;5;2828624
2019-03-07;6;3104933
2019-03-07;7;3898552
2019-03-07;8;5203105
2019-03-07;9;6018996
2019-03-07;10;6174291
2019-03-07;11;5992355
2019-03-07;12;5937182
2019-03-07;13;5358082
2019-03-07;14;5062416
2019-03-07;15;5222061
2019-03-07;16;5319698
2019-03-07;17;5593378
2019-03-07;18;6021620
2019-03-07;19;6926850
2019-03-07;20;6927027
2019-03-07;21;6421222
2019-03-07;22;5871267
2019-03-07;23;4979661
2019-03-07;24;4068954
2019-03-08;1;3392088
2019-03-08;2;2998893
2019-03-08;3;2828992
2019-03-08;4;2776986
2019-03-08;5;2820880
2019-03-08;6;3095209
2019-03-08;7;3790900
2019-03-08;8;4889173
2019-03-08;9;5465058
2019-03-08;10;5378650
2019-03-08;11;5012900
2019-03-08;12;4819038
2019-03-08;13;4355912
2019-03-08;14;4200782
2019-03-08;15;4454639
2019-03-08;16;4733367
2019-03-08;17;5121543
2019-03-08;18;5654324
2019-03-08;19;6705220
2019-03-08;20;6876075
2019-03-08;21;6298790
2019-03-08;22;5726523
2019-03-08;23;4935587
2019-03-08;24;4132598
2019-03-09;1;3483023
2019-03-09;2;3078310
2019-03-09;3;2876245
2019-03-09;4;2795124
2019-03-09;5;2804937
2019-03-09;6;2983058
2019-03-09;7;3300582
2019-03-09;8;4076327
2019-03-09;9;4610903
2019-03-09;10;4767327
2019-03-09;11;4535301
2019-03-09;12;4366243
2019-03-09;13;4181827
2019-03-09;14;3939010
2019-03-09;15;4030395
2019-03-09;16;4131674
2019-03-09;17;4472307
2019-03-09;18;5022282
2019-03-09;19;6122423
2019-03-09;20;6565666
2019-03-09;21;5977230
2019-03-09;22;5395356
2019-03-09;23;4760417
2019-03-09;24;4099393
2019-03-10;1;3498220
2019-03-10;2;3065893
2019-03-10;3;2826025
2019-03-10;4;2719411
2019-03-10;5;2704130
2019-03-10;6;2821096
2019-03-10;7;2923217
2019-03-10;8;3418407
2019-03-10;9;3871746
2019-03-10;10;4237968
2019-03-10;11;4385334
2019-03-10;12;4443024
2019-03-10;13;4269785
2019-03-10;14;3906711
2019-03-10;15;3896199
2019-03-10;16;3850749
2019-03-10;17;4049517
2019-03-10;18;4568586
2019-03-10;19;5597487
2019-03-10;20;6178792
2019-03-10;21;5855010
2019-03-10;22;5368664
2019-03-10;23;4594766
2019-03-10;24;3816784
2019-03-11;1;3205354
2019-03-11;2;2876173
2019-03-11;3;2727295
2019-03-11;4;2684210
2019-03-11;5;2728681
2019-03-11;6;2995117
2019-03-11;7;3776093
2019-03-11;8;4682989
2019-03-11;9;5103145
2019-03-11;10;4906280
2019-03-11;11;4581547
2019-03-11;12;4583203
2019-03-11;13;4492133
2019-03-11;14;4719037
2019-03-11;15;5188128
2019-03-11;16;5401844
2019-03-11;17;5551975
2019-03-11;18;5907098
2019-03-11;19;6815882
2019-03-11;20;6826209
2019-03-11;21;6379801
2019-03-11;22;5852524
2019-03-11;23;4911686
2019-03-11;24;4009859
2019-03-12;1;3362103
2019-03-12;2;3003999
2019-03-12;3;2859123
2019-03-12;4;2818393
2019-03-12;5;2870916
2019-03-12;6;3154016
2019-03-12;7;3929323
2019-03-12;8;4868421
2019-03-12;9;5230884
2019-03-12;10;5028311
2019-03-12;11;4708205
2019-03-12;12;4565513
2019-03-12;13;4109390
2019-03-12;14;3988066
2019-03-12;15;4268647
2019-03-12;16;4596655
2019-03-12;17;5054150
2019-03-12;18;5626189
2019-03-12;19;6764735
2019-03-12;20;6921544
2019-03-12;21;6450879
2019-03-12;22;5869979
2019-03-12;23;4975377
2019-03-12;24;4094452
2019-03-13;1;3387084
2019-03-13;2;3011208
2019-03-13;3;2855260
2019-03-13;4;2813263
2019-03-13;5;2864456
2019-03-13;6;3152782
2019-03-13;7;3928812
2019-03-13;8;4939181
2019-03-13;9;5435249
2019-03-13;10;5475470
2019-03-13;11;5419085
2019-03-13;12;5475751
2019-03-13;13;5020693
2019-03-13;14;4826943
2019-03-13;15;4976888
2019-03-13;16;5124209
2019-03-13;17;5447720
2019-03-13;18;5919139
2019-03-13;19;6928888
2019-03-13;20;7028059
2019-03-13;21;6532057
2019-03-13;22;5982382
2019-03-13;23;5048379
2019-03-13;24;4107230
2019-03-14;1;3430794
2019-03-14;2;3063401
2019-03-14;3;2908425
2019-03-14;4;2869716
2019-03-14;5;2920926
2019-03-14;6;3215392
2019-03-14;7;3973499
2019-03-14;8;4962387
2019-03-14;9;5341320
2019-03-14;10;5154983
2019-03-14;11;4833689
2019-03-14;12;4824960
2019-03-14;13;4510599
2019-03-14;14;4503475
2019-03-14;15;4828043
2019-03-14;16;5154677
2019-03-14;17;5536878
2019-03-14;18;6043341
2019-03-14;19;7004967
2019-03-14;20;6985038
2019-03-14;21;6496193
2019-03-14;22;5940787
2019-03-14;23;5017264
2019-03-14;24;4101743
2019-03-15;1;3419133
2019-03-15;2;3034394
2019-03-15;3;2875037
2019-03-15;4;2830090
2019-03-15;5;2881570
2019-03-15;6;3165020
2019-03-15;7;3870762
2019-03-15;8;4857091
2019-03-15;9;5258826
2019-03-15;10;5078880
2019-03-15;11;4747638
2019-03-15;12;4625263
2019-03-15;13;4200435
2019-03-15;14;4074654
2019-03-15;15;4359844
2019-03-15;16;4656266
2019-03-15;17;5068611
2019-03-15;18;5608804
2019-03-15;19;6650861
2019-03-15;20;6903330
2019-03-15;21;6374953
2019-03-15;22;5807000
2019-03-15;23;4967790
2019-03-15;24;4133610
2019-03-16;1;3489696
2019-03-16;2;3084505
2019-03-16;3;2878269
2019-03-16;4;2794536
2019-03-16;5;2809285
2019-03-16;6;2990006
2019-03-16;7;3378004
2019-03-16;8;4119574
2019-03-16;9;4597784
2019-03-16;10;4727565
2019-03-16;11;4447456
2019-03-16;12;4278286
2019-03-16;13;4093189
2019-03-16;14;3820429
2019-03-16;15;3879890
2019-03-16;16;3975820
2019-03-16;17;4260272
2019-03-16;18;4830470
2019-03-16;19;5959345
2019-03-16;20;6514608
2019-03-16;21;5958897
2019-03-16;22;5389926
2019-03-16;23;4733479
2019-03-16;24;4066465
2019-03-17;1;3482404
2019-03-17;2;3061525
2019-03-17;3;2827826
2019-03-17;4;2724891
2019-03-17;5;2702703
2019-03-17;6;2812155
2019-03-17;7;2962010
2019-03-17;8;3430408
2019-03-17;9;3894254
2019-03-17;10;4264304
2019-03-17;11;4410909
2019-03-17;12;4619290
2019-03-17;13;4578695
2019-03-17;14;4263088
2019-03-17;15;4240970
2019-03-17;16;4236259
2019-03-17;17;4361179
2019-03-17;18;4805296
2019-03-17;19;5774600
2019-03-17;20;6170583
2019-03-17;21;5832302
2019-03-17;22;5328513
2019-03-17;23;4570483
2019-03-17;24;3827155
2019-03-18;1;3054451
2019-03-18;2;2791999
2019-03-18;3;2688047
2019-03-18;4;2621683
2019-03-18;5;2615231
2019-03-18;6;2795728
2019-03-18;7;3391528
2019-03-18;8;4770919
2019-03-18;9;5358865
2019-03-18;10;5342586
2019-03-18;11;5172905
2019-03-18;12;5104102
2019-03-18;13;4608372
2019-03-18;14;4424359
2019-03-18;15;4160316
2019-03-18;16;4793891
2019-03-18;17;5156835
2019-03-18;18;5630778
2019-03-18;19;6461434
2019-03-18;20;6782553
2019-03-18;21;6363570
2019-03-18;22;5830682
2019-03-18;23;4904178
2019-03-18;24;3806117
2019-03-19;1;3342155
2019-03-19;2;2986544
2019-03-19;3;2832294
2019-03-19;4;2789172
2019-03-19;5;2838430
2019-03-19;6;3110426
2019-03-19;7;3762833
2019-03-19;8;4854345
2019-03-19;9;5381999
2019-03-19;10;5293049
2019-03-19;11;5020767
2019-03-19;12;4915579
2019-03-19;13;4454133
2019-03-19;14;4308869
2019-03-19;15;4575509
2019-03-19;16;4785713
2019-03-19;17;5152590
2019-03-19;18;5647482
2019-03-19;19;6565104
2019-03-19;20;6902793
2019-03-19;21;6378627
2019-03-19;22;5860179
2019-03-19;23;4985882
2019-03-19;24;4028361
2019-03-20;1;3348958
2019-03-20;2;2994397
2019-03-20;3;2846786
2019-03-20;4;2805589
2019-03-20;5;2859787
2019-03-20;6;3143768
2019-03-20;7;3757954
2019-03-20;8;4771096
2019-03-20;9;5156498
2019-03-20;10;4965204
2019-03-20;11;4675478
2019-03-20;12;4589081
2019-03-20;13;4182920
2019-03-20;14;4026456
2019-03-20;15;4266438
2019-03-20;16;4540838
2019-03-20;17;4968797
2019-03-20;18;5553945
2019-03-20;19;6521742
2019-03-20;20;6933925
2019-03-20;21;6446764
2019-03-20;22;5917104
2019-03-20;23;4975412
2019-03-20;24;4046971
2019-03-21;1;3383178
2019-03-21;2;3016275
2019-03-21;3;2857673
2019-03-21;4;2818946
2019-03-21;5;2869943
2019-03-21;6;3151926
2019-03-21;7;3915919
2019-03-21;8;4748197
2019-03-21;9;5112287
2019-03-21;10;4925687
2019-03-21;11;4620085
2019-03-21;12;4499255
2019-03-21;13;4071494
2019-03-21;14;3945341
2019-03-21;15;4218938
2019-03-21;16;4506950
2019-03-21;17;4922085
2019-03-21;18;5481581
2019-03-21;19;6543007
2019-03-21;20;6906134
2019-03-21;21;6430679
2019-03-21;22;5887345
2019-03-21;23;4947144
2019-03-21;24;4028072
2019-03-22;1;3360412
2019-03-22;2;2993934
2019-03-22;3;2838882
2019-03-22;4;2797488
2019-03-22;5;2850344
2019-03-22;6;3120500
2019-03-22;7;3848184
2019-03-22;8;4688402
2019-03-22;9;5057959
2019-03-22;10;4869204
2019-03-22;11;4568401
2019-03-22;12;4462145
2019-03-22;13;4047049
2019-03-22;14;3907297
2019-03-22;15;4178564
2019-03-22;16;4452227
2019-03-22;17;4844283
2019-03-22;18;5367414
2019-03-22;19;6415893
2019-03-22;20;6860251
2019-03-22;21;6352092
2019-03-22;22;5775221
2019-03-22;23;4948665
2019-03-22;24;4106553
2019-03-23;1;3469878
2019-03-23;2;3066392
2019-03-23;3;2860333
2019-03-23;4;2777471
2019-03-23;5;2791552
2019-03-23;6;2959917
2019-03-23;7;3351317
2019-03-23;8;3978263
2019-03-23;9;4359437
2019-03-23;10;4385267
2019-03-23;11;4113168
2019-03-23;12;3940175
2019-03-23;13;3737799
2019-03-23;14;3532421
2019-03-23;15;3632475
2019-03-23;16;3768011
2019-03-23;17;4089161
2019-03-23;18;4656003
2019-03-23;19;5740442
2019-03-23;20;6451935
2019-03-23;21;5927304
2019-03-23;22;5370511
2019-03-23;23;4714832
2019-03-23;24;4014086
2019-03-24;1;3425812
2019-03-24;2;3020652
2019-03-24;3;2792667
2019-03-24;4;2688780
2019-03-24;5;2673908
2019-03-24;6;2762118
2019-03-24;7;2921001
2019-03-24;8;3231371
2019-03-24;9;3492909
2019-03-24;10;3627965
2019-03-24;11;3532461
2019-03-24;12;3516207
2019-03-24;13;3354215
2019-03-24;14;3028089
2019-03-24;15;3070388
2019-03-24;16;3142648
2019-03-24;17;3409106
2019-03-24;18;3974231
2019-03-24;19;5049216
2019-03-24;20;5923811
2019-03-24;21;5659808
2019-03-24;22;5214485
2019-03-24;23;4453416
2019-03-24;24;3514386
2019-03-25;1;3126987
2019-03-25;2;2791640
2019-03-25;3;2647040
2019-03-25;4;2615334
2019-03-25;5;2633821
2019-03-25;6;2853481
2019-03-25;7;3446266
2019-03-25;8;4262718
2019-03-25;9;4698465
2019-03-25;10;4526249
2019-03-25;11;4277243
2019-03-25;12;4135003
2019-03-25;13;3804674
2019-03-25;14;3709860
2019-03-25;15;4033034
2019-03-25;16;4318687
2019-03-25;17;4743024
2019-03-25;18;5254987
2019-03-25;19;6186286
2019-03-25;20;6503636
2019-03-25;21;6134630
2019-03-25;22;5598768
2019-03-25;23;4736376
2019-03-25;24;3837784
2019-03-26;1;3224480
2019-03-26;2;2893058
2019-03-26;3;2733711
2019-03-26;4;2699056
2019-03-26;5;2695934
2019-03-26;6;2955295
2019-03-26;7;3602963
2019-03-26;8;4506403
2019-03-26;9;4950098
2019-03-26;10;4831700
2019-03-26;11;4493659
2019-03-26;12;4343617
2019-03-26;13;3938371
2019-03-26;14;3765338
2019-03-26;15;4004636
2019-03-26;16;4339306
2019-03-26;17;4733581
2019-03-26;18;5320607
2019-03-26;19;6174833
2019-03-26;20;6700505
2019-03-26;21;6248277
2019-03-26;22;5748449
2019-03-26;23;4854160
2019-03-26;24;3890044
2019-03-27;1;3294246
2019-03-27;2;2895441
2019-03-27;3;2770681
2019-03-27;4;2751159
2019-03-27;5;2729841
2019-03-27;6;3000718
2019-03-27;7;3660681
2019-03-27;8;4598172
2019-03-27;9;5037883
2019-03-27;10;4823159
2019-03-27;11;4472364
2019-03-27;12;4328714
2019-03-27;13;3943330
2019-03-27;14;3820719
2019-03-27;15;4202419
2019-03-27;16;4457113
2019-03-27;17;4887898
2019-03-27;18;5382851
2019-03-27;19;6292458
2019-03-27;20;6757383
2019-03-27;21;6300659
2019-03-27;22;5812395
2019-03-27;23;4820548
2019-03-27;24;3948999
2019-03-28;1;3295120
2019-03-28;2;2948861
2019-03-28;3;2783068
2019-03-28;4;2732090
2019-03-28;5;2793164
2019-03-28;6;3005069
2019-03-28;7;3650475
2019-03-28;8;4454344
2019-03-28;9;4847704
2019-03-28;10;4676353
2019-03-28;11;4429452
2019-03-28;12;4351096
2019-03-28;13;3918996
2019-03-28;14;3790379
2019-03-28;15;4075668
2019-03-28;16;4351657
2019-03-28;17;4763327
2019-03-28;18;5294136
2019-03-28;19;6206975
2019-03-28;20;6760116
2019-03-28;21;6331952
2019-03-28;22;5786433
2019-03-28;23;4872106
2019-03-28;24;3971486
2019-03-29;1;3316857
2019-03-29;2;2946037
2019-03-29;3;2795539
2019-03-29;4;2732872
2019-03-29;5;2783396
2019-03-29;6;2987993
2019-03-29;7;3612451
2019-03-29;8;4487044
2019-03-29;9;4908535
2019-03-29;10;4739069
2019-03-29;11;4454494
2019-03-29;12;4388774
2019-03-29;13;3993800
2019-03-29;14;3901306
2019-03-29;15;4142166
2019-03-29;16;4397589
2019-03-29;17;4769243
2019-03-29;18;5268502
2019-03-29;19;6189229
2019-03-29;20;6724986
2019-03-29;21;6262861
2019-03-29;22;5699889
2019-03-29;23;4883661
2019-03-29;24;4063045
2019-03-30;1;3452175
2019-03-30;2;3050907
2019-03-30;3;2841207
2019-03-30;4;2750197
2019-03-30;5;2778157
2019-03-30;6;2889547
2019-03-30;7;3190401
2019-03-30;8;3841095
2019-03-30;9;4215596
2019-03-30;10;4253425
2019-03-30;11;3991176
2019-03-30;12;3856414
2019-03-30;13;3650600
2019-03-30;14;3451948
2019-03-30;15;3560299
2019-03-30;16;3706806
2019-03-30;17;4028580
2019-03-30;18;4601712
2019-03-30;19;5579854
2019-03-30;20;6396638
2019-03-30;21;5911637
2019-03-30;22;5301416
2019-03-30;23;4686295
2019-03-30;24;4020860
2019-03-31;1;3466125
2019-03-31;2;3039997
2019-03-31;4;2774579
2019-03-31;5;2695786
2019-03-31;6;2730614
2019-03-31;7;3223861
2019-03-31;8;3218210
2019-03-31;9;3458927
2019-03-31;10;3703287
2019-03-31;11;3642184
2019-03-31;12;3622881
2019-03-31;13;3437269
2019-03-31;14;3004056
2019-03-31;15;2919380
2019-03-31;16;2877900
2019-03-31;17;3001213
2019-03-31;18;3447510
2019-03-31;19;4199444
2019-03-31;20;4810585
2019-03-31;21;5721487
2019-03-31;22;5407560
2019-03-31;23;4717764
2019-03-31;24;3864489
2019-04-01;1;3167675
2019-04-01;2;2830402
2019-04-01;3;2667101
2019-04-01;4;2614130
2019-04-01;5;2638782
2019-04-01;6;2846465
2019-04-01;7;3513844
2019-04-01;8;4415346
2019-04-01;9;4926163
2019-04-01;10;4865293
2019-04-01;11;4538427
2019-04-01;12;4334181
2019-04-01;13;3927212
2019-04-01;14;3799961
2019-04-01;15;3925113
2019-04-01;16;4066521
2019-04-01;17;4253680
2019-04-01;18;4553668
2019-04-01;19;5069684
2019-04-01;20;5785913
2019-04-01;21;6129817
2019-04-01;22;5665799
2019-04-01;23;4821843
2019-04-01;24;3920800
2019-04-02;1;3298095
2019-04-02;2;2876521
2019-04-02;3;2702116
2019-04-02;4;2646449
2019-04-02;5;2668192
2019-04-02;6;2876280
2019-04-02;7;3545319
2019-04-02;8;4536463
2019-04-02;9;5066621
2019-04-02;10;5018089
2019-04-02;11;4715014
2019-04-02;12;4590937
2019-04-02;13;4254140
2019-04-02;14;4074758
2019-04-02;15;4223308
2019-04-02;16;4357492
2019-04-02;17;4588316
2019-04-02;18;4933585
2019-04-02;19;5479493
2019-04-02;20;6054793
2019-04-02;21;6167574
2019-04-02;22;5644527
2019-04-02;23;4800741
2019-04-02;24;3911866
2019-04-03;1;3328129
2019-04-03;2;2860045
2019-04-03;3;2695046
2019-04-03;4;2638573
2019-04-03;5;2665218
2019-04-03;6;2868865
2019-04-03;7;3550379
2019-04-03;8;4576016
2019-04-03;9;5149029
2019-04-03;10;5255041
2019-04-03;11;5170938
2019-04-03;12;5227529
2019-04-03;13;4851110
2019-04-03;14;4802309
2019-04-03;15;5025705
2019-04-03;16;5186388
2019-04-03;17;5362038
2019-04-03;18;5565690
2019-04-03;19;5951904
2019-04-03;20;6346346
2019-04-03;21;6266665
2019-04-03;22;5700371
2019-04-03;23;4842738
2019-04-03;24;3979033
2019-04-04;1;3307761
2019-04-04;2;2923936
2019-04-04;3;2754860
2019-04-04;4;2695640
2019-04-04;5;2716702
2019-04-04;6;2931897
2019-04-04;7;3640624
2019-04-04;8;4870048
2019-04-04;9;5608874
